id,longitude,latitude,depth,time,common_name,species_name,size
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,29
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,24
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,31
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,44
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,43
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,41
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,28
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,41
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,23
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,17
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,43
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,47
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,40
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,35
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,35
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,18
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,41
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,22
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,20
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,33
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,38
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,31
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,24
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,23
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,39
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,43
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,48
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,48
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,35
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,44
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,24
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,29
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,31
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,48
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,25
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,24
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,21
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,20
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,27
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,36
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,31
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,23
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,43
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,29
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,22
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,31
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,31
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,36
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,30
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,22
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,31
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,31
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,34
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,21
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,31
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,30
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,35
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,43
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,26
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,41
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,28
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,39
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,31
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,38
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Purple sea urchin,Strongylocentrotus purpuratus,36
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,46
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,41
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,64
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,37
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,54
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,11
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,61
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,64
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,72
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,32
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,21
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,53
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,88
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,92
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,42
San Miguel (Hare Rock),-120.35,34.05,5,2007-07-01T00:00:00Z,Orange puffball sponge,Tethya aurantia,30
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,190
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,150
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,240
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,162
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,183
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,178
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,188
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,86
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,122
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,143
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,186
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,124
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,222
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,151
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,207
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,203
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,175
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,175
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,106
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,158
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,172
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,200
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,142
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,169
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,162
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,185
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,178
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,178
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,227
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,229
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,196
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,82
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,189
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,184
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,191
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,155
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,201
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,195
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,197
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,217
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,212
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,111
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,174
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,100
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,215
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,226
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,192
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,215
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,196
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,190
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,146
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,176
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,177
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,161
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,192
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,212
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,196
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,64
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,110
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,182
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,186
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,213
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,209
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,200
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,173
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,198
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,197
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,158
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,193
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,175
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,187
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,156
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,178
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,210
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,132
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,177
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,154
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,178
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,181
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,184
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,194
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,174
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,189
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,163
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,164
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,59
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,181
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,168
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,194
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,175
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,182
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,183
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,167
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,67
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,154
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,203
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,185
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,207
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,144
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,185
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,196
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,196
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,185
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,207
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,197
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,192
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,217
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,155
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,212
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,177
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,178
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,82
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,184
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,146
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,176
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,111
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,189
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,207
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,191
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,144
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,190
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,203
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,203
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,144
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red abalone,Haliotis rufescens,215
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,89
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,109
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,102
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,94
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,72
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,100
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,74
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,98
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,108
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,98
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,109
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,92
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,91
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,103
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,89
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,112
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,48
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,105
San Miguel (Miracle Mile),-120.4,34.01666667,10,2007-07-01T00:00:00Z,Red sea urchin,Strongylocentrotus franciscanus,32
